160,50,3,
0.0930574,-0.194917,-0.216523,-0.143604,0.177861,0.975303,0.363927,0.189754,0.151925,0.6792,-0.186613,-0.456399,-0.159856,0.386761,-0.143072,0.0653069,0.0554232,0.00760449,0.580312,-0.306252,-0.0541178,0.423317,-0.0286808,0.0952468,-0.601459,-0.247217,0.0316863,0.529482,-0.0171237,0.171738,0.0962477,1.28137,-0.177962,0.306913,0.0308442,0.119879,0.245309,-0.683571,1.60973,0.0167173,-0.242698,-0.00868294,0.239093,-0.0838353,0.220768,0.398183,0.258142,-0.564206,-0.58185,0.872244,
0.316263,-0.500282,-0.564911,-0.14261,-0.639003,0.468564,0.469107,0.480758,0.515924,0.29483,-0.383284,-0.46874,0.0578395,0.139934,-0.0291003,0.215019,-0.238932,0.10913,0.312879,-0.213261,-0.0682345,0.377653,0.0292979,0.510452,-0.337532,-0.533354,-0.516694,0.324017,-0.338547,0.570518,0.197328,0.682121,-0.257691,0.0860022,-0.356944,0.374299,-0.130029,-0.357671,1.01297,0.952285,-0.243409,-0.143199,0.467919,0.142827,0.586592,0.116614,0.363392,-0.284925,-0.261376,0.00271665,
0.0708043,-0.131518,-0.198646,-0.0807267,0.126458,0.447967,0.1582,0.525172,0.623775,0.29733,-0.190646,-0.360696,-0.0900717,0.172464,-0.0721496,0.0315684,0.0479234,-0.0268407,0.262262,-0.129945,-0.0308414,0.188641,0.0159408,0.330043,-0.262839,-0.20677,-0.048519,0.167066,-0.0670191,0.677843,0.0593806,0.548927,-0.188591,0.177078,-0.0734509,0.122485,0.0435087,-0.327279,0.744114,0.79035,-0.176293,-0.00159752,0.577699,-0.0258793,0.398781,0.204851,0.175559,-0.214455,-0.281536,0.486608,
0.0585153,0.0294625,0.0114993,0.0247745,0.0529817,-0.0744401,0.0236772,0.289661,0.282618,-0.105596,0.0180257,0.0243199,0.0727161,-0.0132229,-0.0241086,-0.0232881,0.0317869,0.0278443,-0.0213984,0.0434861,0.0430177,-0.0442672,0.0659752,0.156666,-0.0310896,0.0560732,0.0134068,-0.0610934,0.0338937,0.319394,-0.0104224,-0.066903,0.00860654,-0.0769435,0.0364565,0.0747265,0.0189435,0.0247359,0.0950039,0.480299,0.0246434,-0.0300145,0.350929,0.0140147,0.233646,-0.0316043,0.0171871,-0.0938893,-0.113858,0.30001,
0.294109,-0.36142,-0.401027,-0.0952329,-0.442508,0.184408,0.305058,0.570973,0.549771,0.122566,-0.177648,-0.243784,0.0772794,0.0631092,0.0162282,0.0642917,-0.122805,0.0463423,0.214498,-0.131294,-0.0530776,0.269995,-0.0146559,0.404722,-0.114312,-0.34298,-0.374411,0.118118,-0.195175,0.618368,0.0484792,0.199044,-0.216956,0.0431719,-0.249762,0.199292,-0.0955684,-0.18639,0.135209,1.03864,-0.197706,-0.0741142,0.645492,0.112495,0.478374,0.107837,0.205435,-0.156569,-0.196355,-0.0985369,
0.0136422,0.0545675,0.0166826,-0.0225293,0.139368,0.190255,0.0347488,0.0861663,0.0849628,0.178348,0.0547582,-0.0382424,0.0075431,0.125111,0.0136396,-0.00519731,-0.0067315,-0.0356413,0.18175,-0.0383549,0.0475965,0.0877967,0.00828428,-0.0125593,-0.0480796,0.0683638,0.0491729,0.13683,0.0897085,0.0256389,0.0430366,0.0828862,-0.0521516,0.0526635,0.0796914,0.0985092,0.112273,-0.0368915,0.0768449,0.0653348,0.0101955,0.00130201,0.0951799,0.0428047,-0.00157464,0.0960323,0.104785,-0.122343,-0.0472753,0.426647,
-0.0492823,0.107341,0.175639,0.0537791,0.148515,0.0440709,-0.0625668,0.328762,0.400778,0.0049113,0.0915467,-0.000641701,-0.050979,0.0357468,0.0320169,-0.00682621,0.101033,0.00490238,-0.0360207,0.0128747,0.0160761,-0.129961,0.0499398,0.0017709,0.0275472,0.171553,0.145806,-0.000743435,0.107196,0.407223,-0.0043611,0.147558,0.105947,-0.0054369,0.165962,0.00642928,0.0851669,-0.00391838,0.241124,0.786023,0.0230755,0.0505754,0.432094,0.0060533,0.186941,-0.0175711,-0.00807695,-0.0628347,-0.0616864,-0.176041,
-0.0815801,0.132126,0.243794,0.156,0.131515,-0.539897,-0.29694,0.213478,0.248566,-0.370723,0.104871,0.0173857,0.0930518,-0.216062,0.165871,-0.0952813,0.102238,0.0135217,-0.514539,0.136828,-0.00542451,-0.510857,0.114437,0.0068747,0.195478,0.164658,0.181975,-0.338482,6.83803e-05,0.260058,-0.0256962,-0.739028,0.14417,-0.120075,0.123638,-0.00643831,-0.138127,0.0742349,-0.973681,0.424048,0.0533049,0.0293978,0.304278,0.0398732,0.156691,-0.396717,-0.339751,0.242032,0.330434,-0.339388,
0.0565235,0.247388,0.299913,0.223681,0.0762602,-0.833754,-0.151961,0.249364,0.233858,-0.667101,0.229182,0.541086,0.288836,-0.275708,0.244272,0.0615931,0.0688863,0.176105,-0.487402,0.269121,0.141956,-0.247096,0.0779836,0.0957457,0.55868,0.294381,0.135367,-0.372885,0.122638,0.379684,0.0556988,-0.939008,0.268541,-0.264536,0.112654,0.0559018,-0.162553,0.608344,-1.19512,0.415126,0.228296,0.119004,0.306253,0.13422,0.122327,-0.262471,-0.224361,0.4736,0.543579,0.0488375,
0.0377991,0.262395,0.230088,0.145482,0.273945,-0.247422,-0.106799,0.124511,0.112374,-0.215422,0.19472,0.164661,0.0711689,-0.17641,0.0609492,-0.0519293,0.0679769,0.0453406,-0.273743,0.108137,-0.00530976,-0.233013,0.046508,-0.0225945,0.129005,0.169855,0.207193,-0.178682,0.152202,0.147968,-0.0369462,-0.227651,0.122606,-0.121725,0.108079,0.0380459,-0.0374965,0.147597,-0.211304,0.255864,0.203082,0.057961,0.253226,-0.00295525,0.0246691,-0.175688,-0.170902,-0.00174311,-0.0255141,0.0245572,
0.33475,-0.188612,-0.287902,0.0434224,-0.659775,-0.423408,0.164578,0.388945,0.477413,-0.401168,-0.0794737,-0.0112823,0.196613,-0.261111,0.136619,0.0788838,-0.192338,0.163851,-0.284001,0.0701965,-0.0318467,0.077049,0.0493648,0.382981,0.11547,-0.207875,-0.444796,-0.238308,-0.214554,0.455251,0.0313709,-0.366854,-0.0291464,-0.207934,-0.209205,0.212218,-0.271361,0.189493,-0.253053,0.508551,0.0186834,-0.0993435,0.541263,0.216834,0.335926,-0.181317,-0.00491883,-0.079469,-0.134445,-0.764627,
0.0311582,0.216686,0.154926,0.108132,0.0441688,-0.455136,-0.0653196,0.467668,0.524266,-0.387813,0.219307,0.231254,0.120546,-0.180904,0.171571,-0.0487175,0.08484,0.0579345,-0.275366,0.195107,0.0554343,-0.106383,0.0978007,0.275927,0.237598,0.141357,0.138422,-0.238354,0.144103,0.599,0.0193995,-0.564082,0.204701,-0.189108,0.0759236,-0.0298085,-0.0534939,0.29247,-0.532434,0.873427,0.222741,0.122619,0.644874,0.0853847,0.409178,-0.158598,-0.106608,0.164561,0.200701,0.0977293,
-0.450574,0.700667,0.881619,0.220689,1.17887,-0.0713155,-0.377545,-0.137945,-0.0893586,-0.0678767,0.544869,0.565255,-0.20597,0.0103407,-0.0574916,-0.175358,0.398889,-0.187767,0.00704297,0.246969,0.0987833,-0.306589,-0.0652468,-0.46764,-0.0063688,0.725837,0.829934,-0.182339,0.600796,-0.0629646,-0.174861,-0.00833448,0.35975,-0.0595163,0.571553,-0.436334,0.422418,0.14043,0.217513,-0.0950941,0.367347,0.2748,0.0525855,-0.192968,-0.300801,0.0466727,-0.271402,-0.0345432,-0.0750676,1.21569,
0.220371,-0.172472,-0.198224,0.00298071,-0.0599721,0.0838825,0.187073,0.366774,0.388418,0.00813608,-0.0507178,-0.14493,0.0142513,-0.00103783,0.022352,0.0703281,-0.0282172,0.0366119,0.0625916,-0.101519,-0.0403736,0.128638,0.0514964,0.256003,-0.0970236,-0.0904733,-0.159632,0.0390194,-0.0471663,0.508146,0.0550265,0.156178,-0.0438521,-0.0315115,-0.0829479,0.13377,-0.0642793,-0.100492,0.210731,0.468153,-0.0659368,-0.0427466,0.482761,0.109206,0.344208,0.00220859,0.130326,-0.0839786,-0.134164,-0.0756072,
0.221989,-0.19199,-0.201787,-0.000253617,-0.299556,-0.14129,0.150649,0.377278,0.407175,-0.135594,-0.133374,-0.126709,0.187126,-0.0851944,0.0379,0.108909,-0.116027,0.0549516,-0.153601,-0.0515508,-0.0197909,0.0533878,0.021409,0.218902,-0.159465,-0.137675,-0.223673,-0.0900609,-0.125507,0.466182,0.119269,-0.0341833,-0.0126546,-0.0844833,-0.16404,0.245354,-0.175316,-0.0539373,0.180319,0.734353,-0.0442945,-0.0880094,0.411458,0.16492,0.286227,-0.142611,0.0367619,-0.202252,-0.240919,-0.224207,
-0.119706,0.402432,0.39974,0.0955091,0.654025,-0.0456201,-0.152655,0.18383,0.142811,-0.118136,0.334499,0.317631,-0.0900032,-0.0353917,-0.0304492,-0.0173019,0.174686,-0.0736062,-0.00640782,0.106454,0.0369092,-0.0768591,0.0036228,-0.0823878,-0.106514,0.415085,0.481934,-0.174679,0.307463,0.239089,-0.0798021,0.005492,0.161556,0.0274814,0.247982,-0.0919933,0.231592,0.0518824,0.318225,0.196397,0.257805,0.184391,0.29925,-0.0550694,0.0342646,0.00873761,-0.13203,-0.126696,-0.134358,0.757624,
0.158006,-0.0835372,-0.158648,-0.00805624,-0.248716,0.0309731,0.137408,0.387105,0.441472,-0.0821478,-0.111752,-0.223334,0.0870306,-0.0280193,-0.00227413,0.0790218,-0.0261065,0.0663246,-0.101173,0.0368654,0.00242,0.0838083,0.0843143,0.287537,-0.207531,-0.175089,-0.140481,0.0264798,-0.150562,0.558024,0.119987,0.174655,0.0246086,-0.0236952,-0.0642894,0.219092,-0.154294,-0.102228,0.692957,0.517373,-0.0434047,-0.0927252,0.41599,0.120736,0.431346,-0.145475,0.100772,-0.244153,-0.230058,-0.17889,
0.123671,0.0366375,0.000257291,0.0474137,-0.201777,-0.278556,-0.00978516,0.366047,0.451096,-0.219101,0.0758476,0.0353898,0.023361,-0.114751,0.120644,0.042854,0.03912,0.0914255,-0.219863,0.119785,0.00270319,-0.0349641,0.0709658,0.225597,0.0397116,0.00151033,-0.00400987,-0.186626,0.0278865,0.481445,-0.0329799,-0.162251,0.110222,-0.128077,-0.032217,0.133212,-0.0824025,0.0920755,-0.0764277,0.675817,0.0402774,0.00350133,0.529476,0.0320548,0.329528,-0.088366,-0.11162,-0.0272638,-0.0604717,-0.55393,
0.209897,-0.0676576,-0.0586583,0.0558013,-0.204665,-0.00350617,0.201409,0.641013,0.744762,-0.140236,-0.00148674,0.104728,0.0876374,-0.12031,0.042291,0.0815169,-0.0701016,0.0629302,-0.036343,0.0561655,0.00334794,0.199369,0.0612756,0.287257,-0.0463549,-0.08836,-0.0844263,-0.0781123,0.0205129,0.820619,0.0240032,0.152843,0.0120867,-0.0730465,-0.0104011,0.193409,-0.0065198,0.0612558,0.470603,0.982028,0.0554067,0.00288121,0.778985,0.0748645,0.411872,-0.00247634,0.161988,-0.0295941,-0.0456654,-0.203307,
-0.0584643,0.213583,0.237425,0.0817067,0.366851,0.0603569,-0.0581178,0.123781,0.156868,-0.0463405,0.111955,0.123632,0.0157587,0.0407055,0.0220542,-0.000125098,0.178214,0.0325403,-0.0936092,0.0705586,0.0119439,-0.166542,0.0155687,-0.0410933,-0.116112,0.19262,0.225306,-0.0609926,0.170593,0.163023,-0.0166791,0.165259,0.148411,-0.0362409,0.188227,-0.00846861,0.0557102,-0.0533363,0.485376,0.28625,0.0936583,0.0863663,0.119157,-0.0217325,0.145458,-0.019411,-0.0776265,-0.18413,-0.166319,0.533915,
0.228318,-0.215336,-0.308516,-0.0893087,-0.0828162,0.274472,0.327493,0.590539,0.689893,0.184395,-0.156662,-0.166867,0.074501,0.0507624,-0.012884,0.156518,-0.0193047,0.028188,0.171509,-0.0449175,0.0283435,0.260784,-0.0128776,0.314205,-0.27657,-0.193431,-0.19843,0.20212,-0.0957838,0.764537,0.117826,0.54555,-0.0645192,0.0565691,-0.102846,0.206973,0.00512274,-0.127228,1.05495,0.9506,-0.0776814,-0.0403576,0.698135,0.107048,0.554826,0.12617,0.235563,-0.308552,-0.367677,0.195018,
-0.156483,0.260143,0.28007,0.0667898,0.411625,-0.368305,-0.194687,0.0796679,0.226987,-0.277351,0.23701,0.125705,0.00397377,-0.169305,0.0395422,-0.0627321,0.0891327,-0.0149048,-0.228087,0.053727,0.0240915,-0.301388,-0.0161942,-0.245515,0.00667992,0.269429,0.255801,-0.220938,0.109092,0.190137,-0.11755,-0.362195,0.13721,-0.226739,0.22551,-0.129072,0.0243099,0.11793,-0.374575,0.483205,0.134617,0.0561361,0.30171,-0.0542042,-0.0594963,-0.173757,-0.165721,-0.089598,-0.123204,0.449075,
-0.049483,0.180443,0.119263,0.091088,0.445969,-0.00192116,-0.0777066,0.258824,0.352084,-0.067927,0.0913274,-0.00713515,0.00178065,-0.082604,-0.0255356,-0.0605321,0.0551198,0.0170781,-0.0333706,0.0652637,0.0587006,-0.00548605,0.0267605,0.0502321,-0.240385,0.115931,0.184558,-0.0550722,0.0796296,0.460659,0.00726817,0.187153,0.0591205,-0.0756255,0.194398,-0.0461376,0.0376135,-0.0427845,0.460297,0.617953,0.127232,0.116982,0.40292,-0.0445812,0.13548,-0.0649226,-0.0766135,-0.225735,-0.239077,0.35101,
0.128431,-0.0243149,-0.0188586,0.136073,-0.210436,-0.377601,0.00653323,0.216837,0.286254,-0.392498,0.060948,0.136159,0.221884,-0.254789,0.170424,0.117637,-0.0467295,0.149733,-0.317562,0.155672,0.0612815,-0.120719,0.147837,0.0383522,-0.0182069,-0.0303499,-0.159723,-0.246098,-0.0892626,0.260316,0.117346,-0.216323,0.114421,-0.133289,0.0273563,0.0862343,-0.124702,0.171832,0.200506,0.265066,0.125738,0.020476,0.265995,0.223339,0.140105,-0.207118,-0.0457276,-0.0514957,0.0120744,0.048144,
-0.0640468,0.406525,0.429217,0.195482,0.422201,-0.232341,-0.11207,0.0722886,0.0749617,-0.22198,0.316714,0.565662,0.0436293,-0.146889,0.0946993,-0.0915085,0.0969104,-0.0238676,-0.0387921,0.24431,0.0840152,-0.0763432,0.0403712,-0.133926,0.225906,0.369552,0.323178,-0.203591,0.323858,0.156774,-0.111506,-0.109003,0.286885,-0.104712,0.250935,-0.110276,0.106445,0.332626,-0.123104,0.142237,0.27697,0.220488,0.176717,-0.0203377,-0.109056,0.00272167,-0.0767581,0.232174,0.231543,0.461563,
0.248702,-0.148138,-0.207788,0.0085984,-0.209117,-0.287004,0.191052,0.32028,0.332537,-0.185515,-0.0450812,-0.00568064,0.219152,-0.132621,0.0597113,0.119251,-0.130932,0.147934,-0.0501368,0.0606562,0.0120844,0.187777,0.073577,0.186312,0.222731,-0.104091,-0.267355,-0.0885794,-0.0434306,0.389517,0.0913799,-0.414498,-0.00207301,-0.102635,-0.0577639,0.163307,-0.148986,0.123421,-0.465055,0.619617,0.0409644,-0.0266578,0.439067,0.143268,0.186689,-0.0101992,0.0644398,0.143651,0.162932,0.195972,
-0.0590604,0.112132,0.0963306,0.083396,0.117291,-0.25553,-0.148884,0.28041,0.395417,-0.306165,0.169975,0.137875,0.0663262,-0.210155,0.0626175,-0.00023539,0.104296,0.0026347,-0.296633,0.134091,0.0275529,-0.293032,0.0335239,-0.0162104,0.145779,0.166079,0.168165,-0.276006,0.0594167,0.391351,-0.0525546,-0.237209,0.206321,-0.13123,0.137821,-0.0840515,-0.0810097,0.130265,-0.0120434,0.756562,0.163167,0.0804642,0.423609,0.0103038,0.148504,-0.167271,-0.200727,0.134933,0.214048,-0.106639,
0.2304,-0.115402,-0.164066,-0.0431957,-0.178777,-0.0824087,0.0976308,0.567722,0.683168,-0.110836,-0.0531765,-0.0942315,0.115319,-0.0953268,0.0424824,0.100365,-0.099987,0.0694278,-0.0208806,0.0343252,-0.0356174,0.0719703,-0.00216943,0.279943,0.0289658,-0.104271,-0.15315,-0.0826929,-0.112364,0.765767,-0.000619097,-0.0256388,-0.0373855,-0.0268834,-0.0450863,0.199836,-0.083383,0.0369477,0.0368779,1.14091,-0.086722,-0.0827528,0.760049,0.0789489,0.519527,-0.0203148,0.0896078,0.0054249,0.0604894,-0.349148,
0.0929953,0.0845597,0.0542744,0.172976,-0.135869,-0.480696,0.0168236,0.366279,0.487772,-0.370608,0.144658,0.229044,0.107301,-0.172255,0.175642,-0.00147531,-0.0332867,0.0382133,-0.2218,0.214983,0.033059,-0.112903,0.0680915,0.220233,0.378464,0.123092,0.0059057,-0.22028,-0.0308482,0.495362,-0.0253856,-0.532474,0.109189,-0.122389,-0.0225519,0.0255351,-0.0999037,0.30657,-0.675016,0.524222,0.16096,-0.00803479,0.518073,0.152488,0.262744,-0.160178,-0.109472,0.322295,0.319675,-0.155601,
0.214284,-0.0681972,-0.17133,0.0673387,-0.361537,-0.0629635,0.0815225,0.367678,0.45136,-0.0689569,-0.0245594,-0.0117673,0.168897,-0.11978,0.0909139,0.0572049,-0.10306,0.101097,-0.112345,0.039362,0.0424375,0.0713328,0.057651,0.21621,0.131857,-0.0403846,-0.164381,-0.00417183,-0.0764274,0.518798,0.108345,-0.085833,0.0836951,-0.0904087,-0.018271,0.173671,-0.103929,0.137106,-0.273898,0.50774,0.00717402,0.00142637,0.496235,0.1326,0.332052,-0.121831,0.0884577,0.0680728,0.143875,-0.404831,
-0.0525262,-0.012034,-0.0325486,-0.120454,0.525735,0.901319,0.30306,0.336812,0.385504,0.680348,0.0174632,-0.147075,-0.182468,0.380051,-0.14179,0.0114643,0.150754,-0.0281531,0.562266,-0.160748,-0.00792772,0.350549,0.0335075,0.111815,-0.373171,0.0390901,0.2276,0.416826,0.111682,0.3793,0.0391818,1.13615,-0.0336284,0.303028,0.102937,0.0744168,0.261396,-0.418456,1.23709,0.648668,-0.0539073,0.140418,0.342353,-0.161201,0.2987,0.377027,0.252998,-0.234098,-0.284982,0.48077,
0.148382,-0.247858,-0.363066,-0.175918,0.218287,1.22204,0.478911,0.63168,0.743077,0.813784,-0.196309,-0.515514,-0.138999,0.375427,-0.176936,0.189808,0.105625,0.00663367,0.666948,-0.253261,-0.0333527,0.476679,0.000553598,0.370649,-0.691689,-0.246605,-0.092801,0.590578,-0.0380966,0.869851,0.0923439,1.64525,-0.223177,0.30985,-0.0832426,0.168333,0.162862,-0.558727,2.25311,1.26591,-0.18963,0.0500902,0.6101,-0.0983315,0.649996,0.419428,0.419141,-0.465648,-0.568237,0.471404,
-0.0177049,-0.0830795,-0.0803849,-0.0795841,0.388491,0.523736,0.0962695,0.251938,0.309806,0.332461,-0.106127,-0.306507,-0.0800026,0.241736,-0.0655261,0.0293573,0.109048,-0.0243926,0.210774,-0.172966,-0.0357649,0.0382835,0.0697466,0.108531,-0.37459,-0.0921104,0.0734429,0.245074,-0.0134124,0.282496,0.116009,0.717929,-0.0727384,0.151383,0.0177018,0.0801688,0.16278,-0.33175,1.1201,0.641944,-0.179983,0.0474086,0.135336,-0.0683744,0.291279,0.0691766,0.0961091,-0.224208,-0.195291,0.177604,
-0.226152,0.507709,0.523686,0.155521,1.11931,0.192152,-0.238686,-0.0343149,0.0650542,0.0938515,0.331559,0.139859,-0.0752909,0.0658552,0.0210503,-0.118649,0.356114,-0.124151,-0.10444,0.0596151,0.0907463,-0.269591,0.0681939,-0.245556,-0.197133,0.423883,0.727138,-0.0141797,0.386381,0.158,-0.0458971,0.347234,0.205205,0.071168,0.376396,-0.167723,0.262766,-0.0392709,0.668439,-0.0220394,0.210526,0.193502,-0.0180786,-0.135517,-0.122363,-0.0423866,-0.192842,-0.135506,-0.200538,0.69089,
-0.187557,0.314506,0.36797,0.0291429,0.979897,0.498173,-0.0701407,0.15782,0.165099,0.402843,0.234216,0.157171,-0.179756,0.280746,-0.140961,-0.0642923,0.291727,-0.0908578,0.285869,-0.0525244,0.055217,-0.0316288,-0.050749,-0.198961,-0.251883,0.341333,0.552803,0.138275,0.442856,0.204163,-0.0403079,0.675768,0.0397365,0.186986,0.314866,-0.186219,0.398881,-0.14001,0.972233,0.178858,0.106801,0.244309,0.245665,-0.22388,-0.0194047,0.285467,-0.0340192,-0.11879,-0.131574,0.815429,
0.150309,-0.0891526,-0.15094,-0.0127184,0.0402238,0.21376,0.157497,0.254074,0.255262,0.0542197,-0.0661547,-0.0353203,0.0731568,0.00917767,0.0649104,0.0620176,0.0265547,0.0947941,-0.0186939,-0.0455887,0.0461161,0.0808499,0.0690483,0.209626,-0.056804,-0.0528471,0.00173323,0.0304132,-0.0740987,0.362053,0.0748609,0.31181,0.0353076,0.059328,-0.00986698,0.116439,-0.0126534,-0.105488,0.371475,0.367009,-0.00227238,-0.00468403,0.216843,0.0632348,0.264191,-0.0518045,0.0639638,-0.00456256,-0.0389828,-0.185177,
-0.0171659,0.249399,0.207625,0.116531,0.375594,0.0271,0.00700675,0.174592,0.220479,-0.0945587,0.189467,0.252056,-0.00353163,-0.0263799,0.0555942,-0.0418405,0.0696813,0.0164652,-0.0872163,0.123204,0.0336689,0.0259819,0.0182503,0.0128582,0.07449,0.182536,0.245975,-0.0670755,0.127494,0.32016,-0.00105232,0.19819,0.192615,-0.0399584,0.118661,-0.019174,0.0129638,0.181463,0.277483,0.249532,0.189038,0.130593,0.31898,0.00865265,-0.00728626,-0.0261416,-0.0280116,0.0647073,0.0691579,-0.00675915,
0.242701,-0.104162,-0.201976,0.034565,-0.13136,0.0315264,0.292315,0.634141,0.780877,0.0371543,-0.0424733,0.0227921,0.0860553,-0.0508709,0.037816,0.0587828,-0.0993666,0.0920448,0.00836991,0.0779161,0.00654611,0.220188,0.0513678,0.413593,0.100683,-0.112739,-0.246713,-0.0462345,-0.0612004,0.946498,0.058824,0.193035,0.0168023,-0.0659564,-0.134212,0.122151,-0.104172,0.0574736,0.45009,1.50863,0.0455351,-0.0380421,0.693395,0.0947788,0.614015,0.00762925,0.138263,0.21935,0.194062,-0.205482,
